Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,3,17,35,0.07240184203902811,5.860735785953177,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,3,70,149,0.12563073409155454,6.109208472686734,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,3,26,39,0.1742537521296006,5.761895206243032,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,3,36,125,0.0004526217147939374,5.856900780379041,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,3,56,122,0.07401229069643318,5.765641025641026,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,3,9,17,0.045982579676535,5.625105908584169,299
7,39,6,67,0.255255530367982,5.32644370122631,299,3,18,58,0.36157266538739086,5.391438127090301,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,3,62,149,0.2769037147259208,5.684214046822743,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,3,32,159,0.037965071598903916,5.4855964325529545,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,3,37,140,0.04319535224092251,4.871661092530657,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,3,31,63,0.05294304011533601,6.587179487179487,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,3,33,74,0.09642221400885863,5.192396878483835,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,3,50,118,0.041920086711685726,5.40149386845039,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,3,35,96,0.09291404192222408,5.659108138238573,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,3,21,35,0.3637379946546401,5.180267558528428,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,3,71,119,0.0577336266219527,5.835830546265329,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,3,81,145,0.09868175013234211,5.20278706800446,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,3,54,101,0.10109763669930413,5.515384615384615,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,3,33,56,0.371653692941476,7.28479375696767,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,3,10,29,0.16512747558724306,4.714492753623189,299
21,16,23,63,0.1721437726505739,5.996365663322185,299,3,25,59,0.05236601851394942,5.669899665551839,299
22,28,28,51,0.16179237374423328,6.19139353400223,299,3,28,51,0.6457887426078553,6.3356744704570795,299
23,10,36,116,0.15521336365338528,5.897369007803791,299,3,46,113,0.0957850942202648,5.703723522853958,299
24,11,14,24,0.19350446083072026,5.406243032329989,299,3,14,22,0.21798385445664437,5.408673355629877,299
25,57,11,143,0.2188165965645329,5.769476031215162,299,3,11,40,0.19527560785714604,5.732352285395764,299
26,32,35,172,0.3523884249828385,5.823589743589744,299,3,70,172,0.23452840795679908,5.086956521739131,299
27,13,19,93,0.006273179123515847,6.034202898550725,299,3,31,93,0.2311031308120517,5.752686733556299,299
28,9,54,147,0.07425705652634519,5.225039018952063,299,3,55,134,0.10492254277984271,5.12231884057971,299
29,59,77,185,0.1126949754011122,5.044526198439242,299,3,80,169,0.22245718594456765,4.5944258639910815,299
30,44,75,192,0.05366575135173719,5.006153846153846,299,3,98,188,0.1985738016548444,4.698996655518394,299
31,14,61,129,0.11013186567986182,4.734113712374582,299,3,65,129,0.19666836104032204,4.540535117056856,299
32,107,45,180,0.14470071044484203,5.562051282051282,299,3,70,164,0.18785839492034628,5.080111482720178,299
33,90,15,172,0.013813055726832193,5.0369676700111485,299,3,12,41,0.09558515090052061,4.589721293199554,299
34,25,11,36,0.38899911708237955,5.947558528428094,299,3,6,9,0.3588166649495922,5.841984392419175,299
35,7,16,27,0.05687190045479178,6.792954292084727,299,3,16,27,0.04752508035374025,6.724882943143813,299
36,14,10,18,0.07244945476523276,5.29340022296544,299,3,9,11,0.21074999572076303,5.201962095875139,299
37,42,10,99,0.4187321484698301,5.67257525083612,299,3,10,17,0.2202392963830574,5.528428093645485,299
38,10,56,94,0.029829828809561497,5.695005574136009,299,3,56,94,0.22923308759095784,5.587848383500558,299
39,26,43,150,0.39821765939322196,6.228004459308807,299,3,35,86,0.1940820186891693,6.493690078037904,299
40,58,85,147,0.10923168298892778,5.27901895206243,299,3,45,65,0.09460243452480711,5.210992196209587,299
41,80,37,166,0.0986554635765809,5.48989966555184,299,3,27,36,0.06168569714488664,5.216276477146042,299
42,28,9,60,0.21310340189195254,5.670657748049052,299,3,9,29,0.03835152256700118,5.751326644370122,299
43,11,31,68,0.05712049727965628,5.2901226309921965,299,3,31,68,0.07713679405349905,5.290746934225195,299
44,65,55,145,0.13013846935293302,6.263099219620959,299,3,23,36,0.2813540728469516,5.874336677814939,299
45,30,37,160,0.002994100849694382,5.82180602006689,299,3,61,159,0.15777587471598553,4.967826086956522,299
46,52,41,134,0.6399211574387471,6.335250836120402,299,3,36,110,0.4774224244440717,6.2241248606466,299
47,20,43,121,0.06205337496888233,5.327045707915273,299,3,43,96,0.05869675022107345,5.584503901895206,299
48,30,72,150,0.2662721152325376,6.520802675585284,299,3,58,109,0.05984684427296681,6.540334448160535,299
49,7,69,133,0.28682014814364953,5.814648829431438,299,3,67,125,0.16077892266813054,5.7790635451505015,299
50,61,21,137,0.08330319940036783,5.1288963210702345,299,3,39,104,0.04676323783654256,5.405529542920847,299
51,33,54,162,0.19175397147076612,5.7154069119286515,299,3,67,159,0.24934656550579726,5.074492753623188,299
52,39,10,118,0.3555795333739128,5.506176142697882,299,3,23,94,0.01029014165918267,5.896878483835006,299
53,14,77,179,0.06612946434652679,5.169453734671126,299,3,77,176,0.10093959865649176,4.911794871794871,299
54,11,29,70,0.056909679227877256,5.074247491638796,299,3,29,70,0.004137369185229513,4.908472686733556,299
55,36,60,204,0.14780955429520162,5.05752508361204,299,3,77,198,0.18928097371507346,4.663433667781494,299
56,70,31,129,0.07487420890403716,5.378216276477146,299,3,31,68,0.004986384882322947,5.8075808249721295,299
57,15,13,32,0.11651091044705225,5.932931995540692,299,3,10,32,0.06683054724701296,5.575273132664437,299
58,40,13,116,0.532617531728279,5.936633221850613,299,3,30,116,0.3749560678448767,6.026332218506131,299
59,52,66,146,0.25940832098680644,6.072107023411371,299,3,69,137,0.1348365814308998,5.670791527313266,299
60,30,9,94,0.20211844392547051,5.941872909698997,299,3,17,88,0.05474745578955886,5.926555183946489,299
61,63,24,134,0.22909159349117758,5.326622073578595,299,3,17,36,0.12250885982878044,5.774046822742475,299
62,41,59,148,0.20173462863153957,5.994247491638796,299,3,67,138,0.22906501830900516,5.2268673355629875,299
63,36,35,164,0.13136117279132203,5.518037904124861,299,3,63,163,0.09577051673028145,5.514113712374582,299
64,32,27,136,0.0063428936109778036,5.489208472686734,299,3,61,134,0.13956709843089543,5.238104793756968,299
65,66,14,104,0.2872080231030043,5.4396432552954295,299,3,11,31,0.14631669411922657,4.730680044593088,299
66,6,48,99,0.02816546292748803,5.7215384615384615,299,3,48,99,0.026206011581743665,5.671950947603121,299
67,53,42,174,0.2125026282908904,5.924838350055741,299,3,30,125,0.2889839911367301,6.122987736900781,299
68,24,37,118,0.07225196500155302,7.276967670011148,299,3,37,102,0.27863520323323854,6.144905239687849,299
69,14,12,47,0.08531648098086178,5.155629877369008,299,3,12,47,0.2193648608039358,5.0716833890746935,299
70,36,25,53,0.04629308312842597,5.795562987736901,299,3,7,33,0.07108545820343339,5.417346711259754,299
71,9,36,77,0.2242370836507792,5.886243032329989,299,3,37,77,0.08488576923738067,5.728205128205128,299
72,92,13,156,0.24847777644575098,5.3589966555183945,299,3,12,23,0.3370929290000342,5.292954292084727,299
73,22,21,119,0.13497730198591248,5.312396878483835,299,3,32,119,0.03850113479573277,5.340735785953178,299
74,17,57,185,0.046492801037664316,5.770702341137124,299,3,57,184,0.09219713385794615,5.251727982162765,299
75,19,29,62,0.06536549081582851,5.306845039018952,299,3,29,54,0.17199067712103766,5.107424749163879,299
76,54,63,150,0.021419122147799518,5.609966555183947,299,3,47,71,0.0477688528427754,5.17783723522854,299
77,71,83,177,0.3065254246261411,5.437146042363434,299,3,86,173,0.34977419489999884,5.111415830546266,299
78,43,14,105,0.4529269496471753,6.0434336677814935,299,3,30,104,0.2668095651663832,6.116008918617614,299
79,17,84,165,0.15818448293266907,5.517257525083612,299,3,70,143,0.1839469839248291,5.385797101449275,299
80,29,102,189,0.2328871625330472,5.1464882943143815,299,3,92,160,0.32900117522578365,5.133400222965441,299
81,64,11,141,0.08312335970152053,5.314113712374582,299,3,11,53,0.09887141929709294,5.013801560758083,299
82,15,64,157,0.05571991010012398,5.232084726867336,299,3,66,147,0.02111412308736381,5.182274247491639,299
83,29,25,43,0.18357287042720993,5.786755852842809,299,3,23,38,0.1042045256297661,5.694738015607581,299
84,66,20,127,0.17532505052800595,5.621382385730212,299,3,42,127,0.13188093511535354,5.269186176142698,299
85,20,23,50,0.06270669950753174,6.402408026755853,299,3,23,43,0.13576726693923036,5.971794871794872,299
86,22,26,79,0.08296180402232481,6.253288740245262,299,3,22,43,0.1320910262229752,6.137926421404682,299
87,31,39,135,0.0280066020918544,6.040423634336678,299,3,55,129,0.043615634662884144,5.645261984392419,299
88,14,24,41,0.11344708218824763,5.638283166109253,299,3,24,41,0.4589079698885764,5.713355629877369,299
89,11,14,36,0.2576105727017034,5.235518394648829,299,3,10,16,0.317946423384727,5.1813823857302115,299
90,42,13,135,0.24605605986500345,6.006265328874025,299,3,25,100,0.5183205770184025,5.9629654403567445,299
91,27,58,153,0.5526599053026077,6.457770345596432,299,3,30,73,0.6091478339777798,6.657948717948718,299
92,8,30,121,0.09886415830502684,6.339197324414716,299,3,30,117,0.15096822714121794,6.235964325529543,299
93,11,8,13,0.12000781126649136,5.2903232998885175,299,3,6,11,0.12591475262113552,5.132084726867336,299
94,21,72,184,0.022862618856058232,5.6119955406911926,299,3,80,177,0.10140557857376145,4.935629877369008,299
95,25,59,135,0.13525273917184266,5.470769230769231,299,3,61,132,0.11835004330471836,5.6404013377926425,299
96,13,16,27,0.015959245621468457,5.453333333333333,299,3,16,27,0.016233973456609582,5.19716833890747,299
97,50,44,128,0.13392018314549803,5.333377926421405,299,3,44,69,0.05895929051743012,5.141092530657748,299
98,66,7,140,0.249854319337507,4.954425863991081,299,3,7,39,0.11087107458904608,5.044816053511705,299
99,86,39,169,0.04143020908726572,5.601672240802675,299,3,51,162,0.09333310278551085,5.321070234113712,299
100,44,75,158,0.12372347867470844,5.463344481605351,299,3,74,150,0.09436118016606124,5.332307692307692,299
